id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating,zip
5340262,27673980,8.0,Flushing,40.74537,-73.83252,Private room in townhouse,Private room,2,1.0,1.0,$60.00,1,15,279,4.45,11355
5536824,24715671,6.0,Midtown,40.74186,-73.98304,Entire rental unit,Entire home/apt,5,1.0,2.0,$299.00,30,11,9,4.0,10010
5628539,24715671,6.0,Flatiron District,40.74138,-73.9835,Entire rental unit,Entire home/apt,6,2.0,2.0,$899.00,30,30,15,4.29,10010
5640394,240584,1.0,Bushwick,40.69918,-73.93765,Entire rental unit,Entire home/apt,2,1.0,1.0,$100.00,30,0,28,4.41,11206
5647213,148610928,1.0,Bedford-Stuyvesant,40.68337,-73.92668,Entire rental unit,Entire home/apt,5,2.0,2.0,$130.00,4,0,60,5.0,11233
5352301,27741331,6.0,East Flatbush,40.6575,-73.92244000000002,Private room in rental unit,Private room,1,3.0,1.0,$28.00,30,0,14,4.79,11212
5538720,28722667,5.0,Flatlands,40.62384,-73.92868,Private room in townhouse,Private room,2,1.0,1.0,$55.00,1,25,92,4.52,11210
5649163,643512,1.0,Bedford-Stuyvesant,40.68546,-73.95085999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$148.00,30,2,10,4.56,11216
5352802,5740424,1.0,Midtown,40.7487,-73.98316,Entire loft,Entire home/apt,4,1.0,2.0,$229.00,30,0,2,5.0,10165
5649580,29278028,5.0,Upper East Side,40.77591,-73.95754000000002,Private room in townhouse,Private room,2,1.0,1.0,$226.00,1,3,95,4.8,10075
5649623,836168,14.0,Upper West Side,40.77482,-73.98606,Entire condo,Entire home/apt,8,2.0,3.0,"$2,000.00",30,29,9,4.89,10069
5543210,3424719,1.0,Columbia St,40.6821,-74.00348000000002,Private room in rental unit,Private room,2,1.0,1.0,$65.00,30,0,8,4.75,11231
5545560,28752891,1.0,Upper West Side,40.79206,-73.96566999999997,Private room in townhouse,Private room,5,3.0,3.0,$350.00,3,1,109,4.97,10025
5550377,13972159,1.0,East Village,40.72838,-73.98046,Entire rental unit,Entire home/apt,2,1.0,1.0,$250.00,30,0,12,4.83,10009
5651944,29278028,5.0,Upper East Side,40.77671,-73.9565,Private room in townhouse,Private room,2,1.0,1.0,$225.00,3,1,71,4.75,10028
5652403,3999695,1.0,Bedford-Stuyvesant,40.69535,-73.9364,Private room in rental unit,Private room,2,1.0,1.0,$475.00,30,0,1,5.0,11221
5353612,9350960,1.0,West Village,40.73478,-74.00734,Entire rental unit,Entire home/apt,2,1.0,2.0,$300.00,2,0,301,4.99,10014
5652542,29279330,1.0,Inwood,40.85988,-73.93143,Entire rental unit,Entire home/apt,2,1.0,1.0,$115.00,30,0,34,4.82,10040
5652946,19233353,2.0,Prospect-Lefferts Gardens,40.65738,-73.95893000000002,Private room in rental unit,Private room,1,1.0,1.0,$45.00,30,0,6,4.67,11225
5656458,16091512,1.0,Cobble Hill,40.68722,-73.99701,Entire rental unit,Entire home/apt,3,2.0,3.0,$240.00,5,0,10,4.5,11201
5661603,27755788,1.0,Park Slope,40.67762000000001,-73.97537,Entire rental unit,Entire home/apt,3,2.0,2.0,$145.00,30,0,1,5.0,11217
5557097,3447539,2.0,Washington Heights,40.84896,-73.93773,Private room in rental unit,Private room,2,1.0,1.0,$70.00,14,0,165,4.72,10033
5557135,28809821,1.0,Murray Hill,40.7447,-73.97322,Shared room in rental unit,Shared room,2,1.0,1.0,$115.00,30,0,7,5.0,10016
5354796,13649613,8.0,University Heights,40.85477,-73.91597,Private room in home,Private room,2,1.0,1.0,$61.00,2,7,156,4.46,10453
5358354,162280872,188.0,Hell's Kitchen,40.76681,-73.98638000000003,Entire rental unit,Entire home/apt,4,1.0,2.0,$160.00,30,0,27,4.89,10019
5558596,28473177,1.0,Upper West Side,40.77313,-73.98024000000002,Entire rental unit,Entire home/apt,1,1.0,1.0,$122.00,30,1,53,4.96,10023
5359410,27782348,1.0,Bushwick,40.69713,-73.92447,Private room in rental unit,Private room,2,1.0,1.0,$50.00,30,0,1,5.0,11221
5362041,27796188,2.0,Harlem,40.81115,-73.95334,Entire rental unit,Entire home/apt,5,2.0,2.0,$257.00,4,0,123,4.75,10027
5560024,14785032,3.0,St. Albans,40.69093,-73.77806,Private room in home,Private room,2,1.0,1.0,$52.00,1,20,166,4.39,11433
5663222,29358602,4.0,Harlem,40.80613,-73.95033000000002,Private room in townhouse,Private room,2,1.0,1.0,$90.00,1,3,317,4.82,10026
5671103,1686834,1.0,Astoria,40.76739,-73.91768,Private room in rental unit,Private room,2,1.0,1.0,$80.00,30,0,11,4.82,11103
5562962,1389487,1.0,Upper East Side,40.77389,-73.94955999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$156.00,30,0,15,4.8,10028
5362279,9787502,1.0,Brooklyn Heights,40.69477,-73.99225,Entire rental unit,Entire home/apt,2,1.0,1.0,$200.00,30,0,24,4.65,11201
5567220,27201435,1.0,East Harlem,40.79844,-73.94009,Entire rental unit,Entire home/apt,5,2.0,3.0,$106.00,30,0,32,4.41,10029
5363874,17982486,1.0,Kips Bay,40.74259,-73.97949,Entire rental unit,Entire home/apt,2,2.0,2.0,$250.00,30,1,14,4.86,10016
5672288,15586243,1.0,Williamsburg,40.70908,-73.94889,Entire rental unit,Entire home/apt,3,1.0,1.0,$100.00,30,0,1,5.0,11211
5672615,2423554,1.0,Crown Heights,40.67734,-73.94826,Private room in rental unit,Private room,2,1.0,1.0,$46.00,7,0,16,4.88,11216
5567361,16910623,2.0,Prospect-Lefferts Gardens,40.65534,-73.95993,Entire rental unit,Entire home/apt,4,1.0,3.0,$124.00,3,1,452,4.86,11225
5364814,9881214,1.0,Bushwick,40.69983,-73.92549,Entire rental unit,Entire home/apt,6,2.0,3.0,$125.00,30,0,1,3.0,11237
5567401,134936,1.0,Williamsburg,40.70743,-73.94832,Entire rental unit,Entire home/apt,2,1.0,1.0,$99.00,25,0,24,4.79,11206
5672704,6003891,1.0,Hell's Kitchen,40.76247,-73.99359,Private room in rental unit,Private room,2,1.0,1.0,$70.00,30,0,3,4.5,10036
5370580,12621774,1.0,Corona,40.73794,-73.85343,Private room in condo,Private room,2,1.0,1.0,$47.00,2,14,75,4.83,11368
5681745,29456424,1.0,Greenpoint,40.73125,-73.95905,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,30,0,8,4.86,11222
5579147,10054163,1.0,South Slope,40.66582,-73.98399,Entire rental unit,Entire home/apt,2,2.0,1.0,$155.00,30,0,1,5.0,11215
5579240,17523196,1.0,Jamaica,40.69461,-73.79604,Entire guest suite,Entire home/apt,3,1.0,2.0,$72.00,3,9,30,4.87,11451
5371463,1295576,1.0,Bedford-Stuyvesant,40.69158,-73.95634,Entire rental unit,Entire home/apt,6,2.0,3.0,$120.00,30,0,100,4.77,11205
5580236,19512999,1.0,Upper West Side,40.80174,-73.96611999999998,Entire rental unit,Entire home/apt,5,3.0,3.0,$325.00,31,0,2,5.0,10025
5690007,22020703,2.0,Washington Heights,40.85358,-73.93004,Private room in rental unit,Private room,3,1.0,2.0,$74.00,3,7,206,4.81,10040
5580648,21497854,1.0,Bushwick,40.70007,-73.92151,Private room in rental unit,Private room,2,1.0,1.0,$45.00,30,0,13,4.0,11237
5382755,26377263,69.0,East Flatbush,40.65941,-73.93545,Private room in rental unit,Private room,2,1.0,1.0,$56.00,6,0,2,5.0,11203
5581272,26377263,69.0,Far Rockaway,40.5963,-73.75593,Private room in rental unit,Private room,2,1.0,1.0,$47.00,6,0,9,4.22,11691
5692492,3148473,1.0,Washington Heights,40.83884000000001,-73.93809,Private room in rental unit,Private room,2,1.0,1.0,$45.00,30,0,10,4.5,10032
5384774,26377263,69.0,Far Rockaway,40.59511,-73.75424,Private room in rental unit,Private room,2,1.0,1.0,$47.00,6,0,6,5.0,11691
5693978,29518961,1.0,Upper West Side,40.77978,-73.9779,Entire rental unit,Entire home/apt,4,1.0,1.0,$120.00,30,0,1,5.0,10023
5695055,13347167,31.0,Upper East Side,40.77266,-73.95535,Entire rental unit,Entire home/apt,2,1.0,1.0,$117.00,30,0,7,4.29,10075
5581442,26377263,69.0,Far Rockaway,40.59507,-73.75408,Private room in rental unit,Private room,2,1.0,1.0,$47.00,6,0,11,4.7,11691
5582038,6502530,1.0,Clinton Hill,40.69468,-73.96748000000002,Entire rental unit,Entire home/apt,3,1.0,2.0,$151.00,2,12,27,4.81,11205
5695523,36841,1.0,Bedford-Stuyvesant,40.68578,-73.92593000000002,Entire condo,Entire home/apt,2,1.0,2.0,$110.00,4,0,228,4.96,11221
5389907,3641421,1.0,Astoria,40.7632,-73.92515,Entire home,Entire home/apt,6,3.0,6.0,$289.00,7,1,11,4.82,11106
5695566,29528182,1.0,Bedford-Stuyvesant,40.68071,-73.95525,Private room in rental unit,Private room,1,1.0,1.0,$40.00,30,0,2,3.0,11216
5588684,489950,1.0,Greenpoint,40.73268,-73.95824,Entire rental unit,Entire home/apt,4,1.0,4.0,$115.00,30,0,22,4.95,11222
5590262,669773,1.0,Sunnyside,40.7459,-73.91796,Entire rental unit,Entire home/apt,2,1.0,1.0,$130.00,30,12,5,5.0,11104
5590966,28723165,1.0,Harlem,40.82631,-73.94931,Private room in rental unit,Private room,2,1.0,1.0,$70.00,30,0,131,4.55,10031
5593725,29003805,2.0,Harlem,40.82676,-73.94552,Private room in rental unit,Private room,2,1.0,1.0,$42.00,30,0,39,4.82,10031
5395679,27969560,1.0,Bushwick,40.69756,-73.90778,Private room in rental unit,Private room,2,1.0,1.0,$65.00,30,0,161,4.61,11237
5697556,946943,3.0,Williamsburg,40.71185,-73.9483,Entire townhouse,Entire home/apt,2,1.0,1.0,$155.00,30,0,65,4.83,11211
5396801,22249707,1.0,Sheepshead Bay,40.58477,-73.95425999999998,Entire condo,Entire home/apt,2,1.0,1.0,$118.00,30,0,81,4.78,11235
5705775,16437254,14.0,Boerum Hill,40.68826,-73.98558,Entire rental unit,Entire home/apt,4,2.0,3.0,$258.00,30,0,7,4.71,11201
5706202,7503643,33.0,Greenpoint,40.72706,-73.94038,Entire serviced apartment,Entire home/apt,4,1.0,1.0,$169.00,30,6,2,4.5,11222
5706280,13347167,31.0,Upper East Side,40.77171,-73.95535,Entire rental unit,Entire home/apt,3,2.0,2.0,$145.00,30,5,9,4.78,10075
5707888,3780975,1.0,Harlem,40.80447,-73.95623,Entire rental unit,Entire home/apt,4,2.0,2.0,$200.00,30,0,6,4.0,10026
5593975,29005043,1.0,Bedford-Stuyvesant,40.67867,-73.94530999999998,Private room in rental unit,Private room,1,1.0,1.0,$125.00,30,30,7,5.0,11216
5397568,9209691,2.0,Harlem,40.82298,-73.9482,Entire townhouse,Entire home/apt,8,2.0,5.0,$164.00,31,29,159,4.91,10031
5598465,18941320,1.0,Astoria,40.76244000000001,-73.9249,Entire rental unit,Entire home/apt,2,1.0,2.0,$122.00,30,0,7,4.86,11106
5401148,27998261,1.0,Chelsea,40.74565,-73.99821999999998,Entire rental unit,Entire home/apt,2,1.0,2.0,$195.00,30,0,14,4.71,10011
5602200,24665235,1.0,Bedford-Stuyvesant,40.68417,-73.94977,Entire rental unit,Entire home/apt,2,1.0,2.0,$53.00,2,0,9,4.78,11216
5708360,2946319,1.0,Prospect Heights,40.67584,-73.96451,Entire rental unit,Entire home/apt,3,1.0,1.0,$67.00,30,0,1,5.0,11238
5402672,28005408,1.0,Murray Hill,40.74703,-73.98043,Entire rental unit,Entire home/apt,3,1.0,1.0,$469.00,30,17,6,5.0,10016
5602369,1407325,1.0,Prospect Heights,40.67965,-73.97287,Entire rental unit,Entire home/apt,6,3.0,4.0,$250.00,5,0,18,4.94,11217
5404201,28013319,1.0,Park Slope,40.67605,-73.97166999999997,Entire townhouse,Entire home/apt,4,2.0,3.0,$180.00,2,1,219,4.82,11238
5615835,29106164,1.0,East Village,40.72871,-73.985,Private room in rental unit,Private room,1,1.0,1.0,$72.00,3,0,39,4.62,10003
5616298,836168,14.0,Upper West Side,40.77277,-73.98571,Entire condo,Entire home/apt,7,2.0,2.0,"$2,500.00",30,29,9,4.89,10069
5716362,22992748,1.0,Two Bridges,40.71097,-73.99713,Entire rental unit,Entire home/apt,2,1.0,1.0,$200.00,3,0,11,4.82,10038
5717674,29642992,1.0,Kensington,40.63523,-73.97485999999998,Private room in rental unit,Private room,2,1.0,1.0,$70.00,30,0,8,4.29,11218
5406041,27974744,1.0,East Village,40.72655,-73.97775,Private room in rental unit,Private room,2,1.0,1.0,$100.00,2,2,246,4.87,10009
5718494,11559667,1.0,Lower East Side,40.72038,-73.99154,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,30,0,3,5.0,10002
5619149,3868692,2.0,Financial District,40.70282,-74.00910999999998,Entire loft,Entire home/apt,4,2.0,2.0,$675.00,7,0,64,4.97,10005
5406167,22189723,3.0,Ridgewood,40.70835,-73.91158,Private room in rental unit,Private room,2,1.0,1.0,$49.00,30,2,56,4.73,11237
5624807,15775091,1.0,Crown Heights,40.6701,-73.95714,Entire rental unit,Entire home/apt,6,2.0,4.0,$170.00,30,0,2,5.0,11238
5409372,7016520,1.0,Windsor Terrace,40.65406,-73.97536,Entire rental unit,Entire home/apt,4,1.0,2.0,$80.00,30,0,17,4.82,11218
5823337,30224326,1.0,Morningside Heights,40.80652,-73.96226,Entire rental unit,Entire home/apt,5,2.0,2.0,$150.00,30,0,2,5.0,10115
5719742,87105,2.0,Upper West Side,40.77874,-73.98505,Entire rental unit,Entire home/apt,3,1.0,2.0,$230.00,30,0,18,4.94,10069
5720988,29664627,1.0,West Village,40.73397,-74.0036,Entire home,Entire home/apt,1,1.0,1.0,$200.00,30,0,8,4.5,10014
5725154,29683852,1.0,Downtown Brooklyn,40.68888,-73.98344,Entire rental unit,Entire home/apt,2,1.0,2.0,$150.00,30,0,2,5.0,11217
5823579,30224269,1.0,Upper East Side,40.78088,-73.95061,Entire rental unit,Entire home/apt,2,1.0,1.0,$92.00,7,5,178,4.68,10128
5825911,22627992,1.0,Park Slope,40.6772,-73.97604,Entire townhouse,Entire home/apt,10,4.0,4.0,$450.00,6,0,14,5.0,11217
6027485,31283971,1.0,Bedford-Stuyvesant,40.68572,-73.95273,Private room in rental unit,Private room,1,1.0,1.0,$38.00,30,0,1,5.0,11216
5826468,27894798,1.0,East Harlem,40.79552,-73.94230999999998,Entire rental unit,Entire home/apt,4,2.0,2.0,$200.00,30,0,1,0.0,10029
5831012,1409854,1.0,Upper East Side,40.77143,-73.94797,Private room in rental unit,Private room,1,1.0,1.0,$150.00,30,0,2,5.0,10162
5727093,29693386,1.0,Williamsburg,40.70401,-73.9337,Private room in loft,Private room,2,1.0,1.0,$65.00,30,0,1,5.0,11206
6028165,31287099,2.0,Lower East Side,40.71897,-73.9921,Entire rental unit,Entire home/apt,2,1.0,1.0,$125.00,30,0,9,4.78,10002
6029809,4049004,1.0,Bedford-Stuyvesant,40.68223,-73.91927,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,3,4,175,4.79,11233
5734824,2739450,1.0,Bedford-Stuyvesant,40.69316,-73.93295,Entire rental unit,Entire home/apt,4,1.0,1.0,$150.00,30,0,16,4.47,11221
5838638,30312382,1.0,Crown Heights,40.66926,-73.95897,Entire rental unit,Entire home/apt,3,1.0,2.0,$70.00,60,0,4,3.75,11238
6029987,15635060,1.0,Washington Heights,40.84514,-73.93966,Entire rental unit,Entire home/apt,4,1.0,2.0,$100.00,2,0,10,5.0,10033
5839029,580009,2.0,Williamsburg,40.71604,-73.94912,Entire loft,Entire home/apt,2,1.0,1.0,$279.00,30,1,80,4.93,11211
5743959,29792577,1.0,Harlem,40.81992,-73.95526,Private room in rental unit,Private room,1,1.0,1.0,$50.00,30,0,6,5.0,10031
5842819,3560299,1.0,Williamsburg,40.71671,-73.95591,Private room in rental unit,Private room,1,1.0,1.0,$90.00,30,0,1,2.0,11249
6037761,7256281,4.0,East Village,40.72737,-73.98935999999998,Private room in rental unit,Private room,3,1.0,1.0,$176.00,1,1,592,4.95,10003
5846654,30354449,1.0,Upper East Side,40.77139,-73.95766,Entire rental unit,Entire home/apt,2,1.0,1.0,$110.00,30,0,3,5.0,10021
5748301,29817997,2.0,Rego Park,40.72879,-73.85623199999998,Private room in rental unit,Private room,4,1.0,2.0,$80.00,2,15,236,4.73,11374
5749147,860636,3.0,Tremont,40.84102,-73.88694,Private room in home,Private room,1,1.0,1.0,$31.00,30,0,11,4.55,10460
6040757,23713669,1.0,Prospect Heights,40.67404000000001,-73.96518,Entire rental unit,Entire home/apt,4,2.0,2.0,$300.00,14,0,35,4.77,11238
5756464,13347167,31.0,Upper East Side,40.77297,-73.95689,Entire rental unit,Entire home/apt,2,1.0,1.0,$120.00,30,0,5,4.8,10075
5846745,24561040,3.0,Park Slope,40.67828,-73.97586,Private room in home,Private room,2,1.0,1.0,$111.00,2,0,214,4.76,11217
6043671,16458904,1.0,Murray Hill,40.74922,-73.97424000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$125.00,30,0,14,4.07,10174
6044964,31204745,5.0,Arverne,40.59008,-73.79276,Entire condo,Entire home/apt,5,1.0,2.0,$218.00,2,14,295,4.95,11692
6048583,31389734,1.0,Greenwich Village,40.7299,-73.99632,Entire rental unit,Entire home/apt,6,3.0,5.0,$120.00,30,0,1,4.0,10012
5850978,2843970,1.0,Flatiron District,40.74076,-73.98664000000002,Entire rental unit,Entire home/apt,3,1.0,1.0,$214.00,30,0,1,5.0,10010
5851054,26440049,1.0,Bushwick,40.70007,-73.91965,Private room in rental unit,Private room,2,1.0,1.0,$95.00,30,0,12,4.64,11237
5758234,21823,2.0,Bushwick,40.68744,-73.91377,Entire home,Entire home/apt,8,3.0,5.0,$229.00,3,0,115,4.77,11233
5762947,27673980,8.0,Flushing,40.74537,-73.83252,Private room in townhouse,Private room,2,1.0,1.0,$68.00,1,0,112,4.5,11355
6051856,9828418,1.0,Washington Heights,40.84429,-73.93765,Private room in rental unit,Private room,1,1.0,1.0,$45.00,30,0,3,5.0,10033
5763191,29901463,1.0,Upper West Side,40.77255,-73.9789,Shared room in rental unit,Shared room,1,1.0,2.0,$85.00,3,0,122,4.91,10023
5856685,4194830,1.0,Williamsburg,40.71187000000001,-73.95777,Private room in rental unit,Private room,1,1.0,1.0,$75.00,5,0,17,4.44,11249
6052119,8893700,2.0,Sunset Park,40.66191,-73.99438,Entire condo,Entire home/apt,3,2.0,2.0,$199.00,30,0,9,5.0,11215
5859030,13347167,31.0,Upper East Side,40.77253,-73.95736,Entire rental unit,Entire home/apt,2,1.0,1.0,$119.00,30,0,4,4.75,10075
5766895,3448931,1.0,Clinton Hill,40.6924,-73.96835,Entire rental unit,Entire home/apt,3,1.0,1.0,$195.00,30,0,6,5.0,11205
6054194,2568690,1.0,Astoria,40.75541,-73.92505,Entire rental unit,Entire home/apt,4,1.0,1.0,$75.00,30,0,8,4.8,11106
5860123,16437254,14.0,Clinton Hill,40.685,-73.96044,Entire rental unit,Entire home/apt,6,2.0,3.0,$198.00,30,6,10,4.4,11216
6054400,18874199,1.0,Greenpoint,40.73658,-73.95405,Entire rental unit,Entire home/apt,1,1.0,1.0,$75.00,30,0,27,4.63,11222
5861963,30436731,1.0,Astoria,40.76279,-73.92039,Entire rental unit,Entire home/apt,2,1.0,1.0,$90.00,30,0,16,4.86,11103
5770483,29936494,1.0,Hell's Kitchen,40.76301,-73.98824,Entire rental unit,Entire home/apt,2,1.0,1.0,$330.00,5,0,70,4.96,10019
6054864,3088202,1.0,Carroll Gardens,40.68223,-73.99595,Entire rental unit,Entire home/apt,2,1.0,1.0,$109.00,30,0,6,4.5,11231
5772667,9518420,1.0,Harlem,40.80502,-73.95808000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,30,0,13,5.0,10026
5862128,30437624,1.0,Astoria,40.76826,-73.9155,Private room in rental unit,Private room,1,1.0,1.0,$79.00,2,0,119,4.86,11103
6055964,16151285,6.0,Williamsbridge,40.88096,-73.84998,Private room in rental unit,Private room,1,1.0,1.0,$42.00,30,0,1,5.0,10466
5773199,2446016,1.0,Upper West Side,40.792,-73.97506,Entire rental unit,Entire home/apt,2,1.0,1.0,$150.00,7,0,52,4.92,10024
6055980,16151285,6.0,Williamsbridge,40.87969,-73.85015,Private room in home,Private room,2,1.0,2.0,$67.00,30,1,6,4.75,10469
6062060,24561040,3.0,Park Slope,40.67847,-73.97685,Private room in townhouse,Private room,4,2.0,2.0,$207.00,1,0,9,4.0,11217
5869197,30475154,1.0,Upper West Side,40.7763,-73.98939,Entire rental unit,Entire home/apt,4,1.0,2.0,$250.00,30,0,3,5.0,10069
5774245,25859072,1.0,Fort Greene,40.68759,-73.96942,Entire rental unit,Entire home/apt,2,1.0,1.0,$115.00,30,0,5,4.5,11205
5779752,19498957,1.0,East Village,40.72558,-73.98212,Private room in rental unit,Private room,2,1.0,1.0,$129.00,30,0,4,4.75,10009
6066563,19810363,3.0,Clason Point,40.81241,-73.85639,Entire rental unit,Entire home/apt,6,2.0,3.0,$110.00,2,11,179,4.76,10473
5783517,23533897,6.0,Crown Heights,40.67614,-73.95235,Private room in townhouse,Private room,1,1.0,1.0,$100.00,1,0,67,4.7,11216
6069703,17958459,4.0,Williamsburg,40.71288,-73.96341,Entire rental unit,Entire home/apt,2,1.0,1.0,$130.00,30,1,64,4.81,11249
5872177,9893040,1.0,Chelsea,40.74148,-73.99877,Entire rental unit,Entire home/apt,3,1.0,1.0,$163.00,30,0,12,4.9,10011
6071870,21940966,3.0,Harlem,40.80433,-73.958,Private room in rental unit,Private room,1,1.0,1.0,$50.00,2,0,13,5.0,10026
5878382,18527346,1.0,Prospect Heights,40.67551,-73.96512,Private room in rental unit,Private room,2,1.0,1.0,$60.00,30,0,5,5.0,11238
5786059,30006954,1.0,Greenpoint,40.73269000000001,-73.95340999999998,Private room in rental unit,Private room,2,1.0,1.0,$143.00,30,30,3,4.67,11222
5791540,30046603,1.0,Brooklyn Heights,40.69692,-73.99315,Entire rental unit,Entire home/apt,3,1.0,2.0,$113.00,30,0,2,5.0,11201
6077354,31545214,1.0,Middle Village,40.72197,-73.86924,Private room in home,Private room,3,1.0,2.0,$100.00,30,30,56,4.8,11374
5792453,30050649,1.0,East Village,40.73306,-73.98761999999998,Entire rental unit,Entire home/apt,3,1.0,1.0,$196.00,30,0,9,4.89,10003
5882068,2533934,1.0,Flatbush,40.64774,-73.96226,Entire rental unit,Entire home/apt,3,1.0,2.0,$95.00,4,0,11,4.82,11226
6077798,17249370,2.0,Bushwick,40.69299,-73.90539,Private room in rental unit,Private room,1,1.0,2.0,$111.00,5,2,10,5.0,11385
5803068,16151285,6.0,Williamsbridge,40.88039000000001,-73.84798,Private room in townhouse,Private room,1,1.0,1.0,$45.00,30,26,31,4.84,10466
6078234,31425596,1.0,Upper West Side,40.78835,-73.97974,Entire rental unit,Entire home/apt,3,1.0,1.0,$275.00,4,1,124,4.96,10024
5804184,30112106,1.0,Bedford-Stuyvesant,40.69885,-73.93885,Private room in loft,Private room,1,1.0,1.0,$45.00,30,0,18,4.71,11206
5882725,20557884,1.0,Williamsburg,40.70709,-73.94949,Entire guest suite,Entire home/apt,2,1.0,2.0,$185.00,4,6,130,4.96,11206
5883159,436365,2.0,Upper East Side,40.76745,-73.95506,Entire rental unit,Entire home/apt,4,1.0,1.0,$130.00,30,0,18,4.69,10021
6079079,30214562,1.0,Jamaica Estates,40.72574,-73.78878,Entire home,Entire home/apt,8,4.0,4.0,$200.00,5,16,48,4.29,11439
5885201,4291007,16.0,Clinton Hill,40.69378,-73.96195999999998,Private room in rental unit,Private room,2,1.0,1.0,$96.00,30,0,49,4.41,11205
5804451,13501779,2.0,Crown Heights,40.67025,-73.95206,Entire rental unit,Entire home/apt,2,1.0,2.0,$55.00,30,0,14,4.83,11225
6079197,31555753,1.0,Upper West Side,40.80272,-73.96634,Private room in rental unit,Private room,1,1.0,1.0,$45.00,30,0,7,4.17,10025
5806687,18060780,1.0,Bushwick,40.69611,-73.92258000000002,Private room in rental unit,Private room,2,1.0,1.0,$65.00,30,0,1,5.0,11221
